LABEL,Date,Source,Title,Headline
Deportation,2025-02-05,NPR,Mass deportations will depend on local police Only some are offering to help,Trump border czar Homan urging more local enforcement agencies support immigration efforts
Deportation,2025-01-25,Yahoo Entertainment,Florida Republican urges Trump to spare some migrants under deportation plan,None
Deportation,2025-01-22,Yahoo Entertainment,This may be my last message Uyghurs stage hunger strike over China deportation,None
Deportation,2025-01-30,Yahoo Entertainment,I did something wrong Chicago man arrested by ICE asks forgiveness victim s mother supports possible deportation,None
Deportation,2025-01-26,Yahoo Entertainment,Colombian leader quickly caves after Trump threats offers presidential plane for deportation flights,None
Deportation,2025-01-21,The Hill,GOP member wants bishop added to deportation list after Trump prayer service,Mike Collins heavily criticized statements made Right Mariann Budde Tuesday inaugural prayer service held President
Deportation,2025-01-18,ABC News,Post inauguration ICE raids starting as soon as Tuesday Sources,part President elect Donald Trump deportation plans will carry raids starting Tuesday sources briefed plans told News
Deportation,2025-01-23,ABC News,Rubio to visit Central America on st trip as top US diplomat,Rubio will depart first foreign trip visit countries Central America that vital carrying Trump administration mass deportation plans
Deportation,2025-02-05,BBC News,US military plane carrying deported Indians due to arrive in Punjab,President Donald Trump made mass deportation undocumented foreign nationals policy
Deportation,2025-01-12,Business Insider,Here s Jamie Dimon s policy advice for incoming President Trump,JPMorgan thinks immigration policy should issue Trump next term
Deportation,2025-01-25,ABC News,Trump border czar says he s realistic mass deportation plan depends on Congress,Homan spoke with Martha Raddatz This Week
Deportation,2025-02-09,BBC News,Harry and Meghan cheer from stands at Invictus Games in Canada,couple watched from stands cheering clapping team
Deportation,2025-01-26,NPR,Churches have a long history of being safe havens for immigrants and others,centuries houses worship have served havens people needing refuge recent decades sanctuary from government
Deportation,2025-01-27,NPR,Trump s immigration orders are a blueprint for sweeping policy changes,President Trump began immigration crackdown with flurry executive orders Immigration experts they hopes transform enforcement southern border beyond
Deportation,2025-01-29,NPR,Trump signs first bill of his second presidency the Laken Riley Act into law,bill named Georgia nursing student killed last year Venezuelan without legal status criminal record
Deportation,2025-01-18,Yahoo Entertainment,Trump s first hours Mass deportation raids set for major cities,incoming Trump administration officially carry mass deportations illegal immigrants Chicago Washington Denver during
Deportation,2025-01-25,Yahoo Entertainment,Mexico refuses to accept a U S deportation flight,None
Deportation,2025-01-26,Yahoo Entertainment,Colombia s Petro will not allow US planes to return migrants,Colombia President Gustavo Petro will allow planes from United States carrying migrants deportation flights land country said
Deportation,2025-02-04,NPR,The first group of migrants has been sent to Guant namo but legal challenges loom,President Trump aims deport migrant detainees holding facility there despite questionable legality that move
Deportation,2025-02-04,NPR,Rubio says El Salvador will house deportees from U S including Americans,official said Trump administration plans deport American citizens government cannot deport American citizens such move would with legal challenges
Deportation,2025-01-31,ABC News,Immigrant advocacy groups file lawsuit after legal orientation programs are shuttered,group immigrant advocacy centers filed suit against Department Homeland Security shutting down legal orientation programs immigrants
Deportation,2025-01-24,ABC News,US military s mission on border moving quickly,military mission border moving quickly White House Pentagon making priority publicize news about mission
Deportation,2025-01-30,Yahoo Entertainment,Air Force deportation flight skirts Mexican airspace to Guatemala as military s border role grows,None
Deportation,2025-01-20,NPR,Trump promised dozens of actions on immigration on Day Here s what we know,Trump campaigned border security promises allies argue that electoral endorsement upcoming actions issue
Deportation,2025-01-26,NPR,DeSantis faces pushback by fellow Republicans on his call for an immigration session,Republican leaders state legislature they support President Trump pledge combat illegal immigration want deal with other issues identified DeSantis their schedule
Deportation,2025-01-16,Business Insider,A retirement boom and slowing immigration could help job seekers find work this year,decrease immigration increase retirements could help people find work this year these factors could create problems economy
Deportation,2025-01-22,Business Insider,Trump s Justice Department is looking to crack down on local authorities that won t play ball on immigration,Acting Deputy Attorney General Emil Bove said that local laws that match Trump immigration plans threaten national security
Deportation,2025-01-24,ABC News,Trump border czar tells ABC military planes will deport migrants every day,Homan spoke with Martha Raddatz This Week
Deportation,2025-01-29,Time,Trump Plans to Sign the Laken Riley Act Into Law as His Administration s First Legislation,Wednesday Trump will sign Laken Riley into administration first piece legislation
Deportation,2025-01-28,Al Jazeera English,How are Trump s deportation targets reacting to his threats,From Colombia India here Trump deportation targets reacting arrests deportation flights
Deportation,2025-02-04,NPR,The prospect of immigration agents entering schools is sending shockwaves among communities,President Trump decades policy that prevented agents from arresting migrants without legal status sensitive places such schools Most districts drawing line sand
Deportation,2025-01-23,Senate.gov,Mass deportations would deliver a catastrophic blow to the U S Economy,incoming Trump administration plans conduct mass deportations that would upend entire communities have severe economic fallout Mass deportations would reduce economic growth shrink labor force cost born workers their jobs raise costs
Deportation,2025-01-30,Futurity: Research News,Mass deportation is likely bad for housing prices,Mass deportation undocumented immigrants would have negative effect homebuilding leading higher home prices research finds
Deportation,2025-02-03,Business Insider,What investors can learn from the DeepSeek tech shock,DeepSeek saga offers investors valuable lessons risks that come from market heavily focused theme
Deportation,2025-02-01,ABC News,Rubio to focus on curbing immigration countering China in Latin America,Marco Rubio embark first diplomatic mission abroad since being confirmed post visiting five countries Central South America
Deportation,2025-02-08,BBC News,Who s who in German elections and why this vote is important,German voters polls February pivotal vote focused immigration economy
Deportation,2025-01-29,ABC News,Trump plans to sign the Laken Riley Act into law as his administration s first piece of legislation,President Donald Trump plans sign Laken Riley into administration first piece legislation
Deportation,2025-01-29,ABC News,Do Americans support Trump s mass deportations,What polling tells about Americans support President Donald Trump mass deportations
Deportation,2025-01-24,ABC News,DHS could request up to troops for the border internal memo shows,could request troops help with efforts along Mexico border according internal Border Patrol memo obtained News
Deportation,2025-02-08,ABC News,California approves M to protect immigrants and defend state against Trump administration,California Gavin Newsom signed laws help safeguard state progressive policies from challenges Republican President Donald Trump administration
Deportation,2025-01-30,NPR,Trump order cracks down on antisemitism and could deport foreign student protesters,executive order directs government agencies available tools prosecute remove perpetrators antisemitic harassment violence especially college campuses
Deportation,2025-01-23,NPR,Bishop Mariann Budde tells NPR I won t apologize for sermon addressing Trump,Episcopal bishop Washington spoke with discuss sermon addressing President Trump asked have mercy
Deportation,2025-01-31,Business Insider,I m an American spending my retirement living in dozens of countries There s one thing I wish I d known before I started,wife spending retirement living over different countries Americans wish known about Schengen rules before traveling
Deportation,2025-02-04,ABC News,Rubio says El Salvador president agrees to house US criminals in his country s jails,Marco Rubio with Salvador president said they agreed only take deported foreign nationals committed crimes also jailed citizens
Deportation,2025-01-28,BBC News,Colombian air force planes fetch deportees from US,planes arrival paves lift visa restrictions imposed after spat with Colombia
Deportation,2025-01-26,Al Jazeera English,Trump orders sanctions on Colombia after Petro blocks deportation flights,President Petro says Bogota will block deportation flights until migrants guaranteed dignified treatment
Deportation,2025-01-27,Al Jazeera English,How Trump coerced Colombia to accept deportees by threatening US tariff war,Donald Trump threatened tariffs imports from Colombia after Bogota initially refused deportation flights
Deportation,2025-01-27,Time,How Disaster Provides Cover for Authorities to Target Immigrants,Efforts target immigrants amid Uprising point what deportations might look like under Trump
Deportation,2025-02-03,Al Jazeera English,What Trump s deportation blitz looks like in Ciudad Juarez,Mexican city already devastated policies mass deportations only bringing more misery
Deportation,2025-01-17,The Intercept,Building the Deportation Machine for Trump,Ahead Trump second term Democratic Republican lawmakers advancing sweeping measures make life harder immigrants post Building Deportation Machine Trump appeared first Intercept
Deportation,2025-01-28,Al Jazeera English,US deportation flights land in Colombia after Trump Petro row,Colombian President Gustavo Petro welcomes free dignified deportees stressing that migrants criminals
Deportation,2025-02-02,Yahoo Entertainment,Deport me back to Bulgaria pleads benefits cheat,convicted Bulgarian benefits fraudster wants deported cannot sent home prosecutors still trying recover money stole
Deportation,2025-01-11,Yahoo Entertainment,German political parties kick campaigns into high gear,Three Germany major parties Saturday firm their programmes candidates ahead nationwide elections February With just
Deportation,2025-01-30,Miami Herald,Trump rolls back deportation protections for thousands of Venezuelans,Trump rolls back deportation protections thousands Venezuelans Second column story link Related stories illegal sent Guantanamo Removed Colombian Migrants Complain Despotic Humiliating Treatm
Deportation,2025-01-19,NPR,Trump s border czar says immigration raids will begin next week including in Chicago,Prospects raid Chicago come just weeks after Trump border czar Homan visited city threatened prosecute mayor cooperate
Deportation,2025-01-21,Business Insider,states sued to block Trump s push to end birthright citizenship which could impact hundreds of thousands of children each year,states sued block Trump executive order ending birthright citizenship which could impact many children each year
Deportation,2025-01-21,Vox,What Trump s executive orders tell us about the future of immigration,President Donald Trump executive orders immigration deportation through will have succeeded radical overhaul That however mighty agenda Monday familiar policies latt
Deportation,2025-01-27,Die Zeit,Holocaust Gedenktag Israels Nationalarchiv ver ffentlicht Eichmann Prozessakten,Hunderttausende Dokumente haben israelische Nationalarchiv Wiener Holocaust Library ffentlicht dokumentieren Prozessaussagen Widerstand
Deportation,2025-01-19,Al Jazeera English,I m a Latino preparing for Trump s mass deportation of migrants Close Up,arrived undocumented child permanent resident fears Trump will deport loved ones
Deportation,2025-02-05,BBC News,India s Modi to visit US and meet Trump next week,leaders share cordial relations experts concerns over tariffs illegal immigration might strain bilateral ties
Deportation,2025-02-05,Nakedcapitalism.com,The Mass Deportation Handoff Biden to Trump,Despite Trump enthusiasm rough treatment illegal immigrants growth deportation industrial complex been party affair
Deportation,2025-02-06,ABC News,Shohei Ohtani ex interpreter who stole millions to be sentenced in fraud case,Ippei Mizuhara pleaded guilty last year count bank fraud count subscribing false return
Deportation,2025-01-26,ABC News,Trump s border czar If you re in the country illegally you got a problem,According Trump border czar Homan every undocumented immigrant should worry they could arrested time even they have criminal record
Deportation,2025-02-04,ABC News,Trump to urge universities to monitor report Israel Hamas protesters,President Donald Trump executive order calls institutions higher education called monitor report activities alien students staff
Deportation,2025-01-18,Al Jazeera English,Trump admin to launch immigration raids on day one amid deportation push,Several large cities reportedly expected Trump immigration authorities shortly after inauguration
Deportation,2025-01-31,Al Jazeera English,Trump envoy arrives in Venezuela to meet Maduro about deportation flights,Despite tense relations Maduro government suggested could coordinate with Trump immigration enforcement
Deportation,2025-02-05,Al Jazeera English,Guatemala agrees to increase number of US deportation flights it accepts,roughly people were deported from Guatemala Under Trump that number expected rise
Deportation,2025-01-27,Al Jazeera English,Is the deportation dispute between Colombia and the US really over,Furious defused after President Donald Trump threat sanctions over migration
Deportation,2025-01-30,ABC News,Guantanamo could be used to hold up to migrants,Guantanamo could used hold migrants transit waiting transported their home countries
Deportation,2025-01-31,ABC News,Housing migrants at Guantanamo comes with challenges national security expert says,News Phil Lipof talks Fordham School Karen Greenberg about President Donald Trump plan hold migrants Guantanamo
Deportation,2025-01-20,WABC-TV,CBP appointments canceled leaving potentially thousands of migrants in limbo,appointments canceled leaving potentially thousands migrants limbo Second column story link Related stories Pope calls mass deportation plan disgrace Chicago braces crackdown Troops headed border
Deportation,2025-01-21,Scientific American,Book Review A Fictional Dystopia That s Chillingly Familiar,novel that takes place near future surveillance state plots path toward liberation
Deportation,2025-01-15,BBC News,From snowy cities to Mexican border Trump deportations looms,right Texas border residents tell migrants while Chicago neighbourhoods prepare raids
Deportation,2025-02-04,BBC News,Could US criminals be sent to El Salvador s mega jail,Salvador offered take criminals deported from house them mega jail
Deportation,2025-02-06,Nakedcapitalism.com,ICE Faking News Games Search Engines to Make Mass Deportations Appear Way More Massive Than They Are,Mass deportation raids have barely started faking their prevalence What gives
Deportation,2025-01-21,NPR,Chicago immigrant residents are in Trump s sights The mayor says he ll defend them,Chicago Mayor Brandon Johnson says city will defend residents whether undocumented whether seeking asylum whether seeking good paying
Deportation,2025-01-23,The-sun.com,Porn star threatened with DEPORTATION over plans to sleep with men in hours,Porn star threatened with DEPORTATION over plans sleep with hours Second column story link Related stories American hiker shot twice suspected cartel terrorist near Mexico border Tent city erected
Deportation,2025-02-09,Business Insider,US military troops come in active duty Guard and reserve forces Here s what each one does,military forces home abroad different types troops rules each confusing
Deportation,2025-01-18,The Atlantic,Emergency Powers Are About to Be Bent Beyond Recognition,Trump proposed actions would staggering abuse these statues
Deportation,2025-01-27,Al Jazeera English,Claudia Sheinbaum acknowledges non citizens deported from US to Mexico,Mexican president announced more than people were sent country during Trump first week office
Deportation,2025-02-06,Al Jazeera English,Degrading India opposition MPs protest US deportees return in shackles,India foreign minister tells Parliament that Delhi engaging with ensure deportees mistreated
Deportation,2025-01-27,Forbes,Everything To Know About Trump s Mass Deportation Plans Quaker Groups Sue To Block Arrests In Churches,White House said largest deportation operation history underway
Deportation,2025-01-26,Forbes,Everything To Know About Trump s Mass Deportation Plans Deportations Start But Colombia Rejects Flights,White House said largest deportation operation history underway
Deportation,2025-01-24,Forbes,Deportations Have Started White House Says Everything To Know About Trump s Plan,White House said largest deportation operation history underway
Deportation,2025-01-24,Forbes,Mexico Denied A U S Deportation Flight As Deportees Are Flown Out Of Country By The Hundreds Report Says,Trump administration began large deportation operation this week making arrests Thursday
Deportation,2025-02-06,Forbes,Everything To Know About Trump s Mass Deportation Plans US Accuses Chicago Of Impeding Immigration Efforts,White House said largest deportation operation history underway
Deportation,2025-02-09,Forbes,Everything To Know About Trump s Mass Deportation Plans DHS Head Noem Suggest Non Violent Immigrants Could Be Sent To Guantanamo,White House said largest deportation operation history underway
